Date,Close
7/17/2020 16:00:00,55.04
7/20/2020 16:00:00,57.46
7/21/2020 16:00:00,57
7/22/2020 16:00:00,61.79
7/23/2020 16:00:00,59.57
7/24/2020 16:00:00,69.4
7/27/2020 16:00:00,68.97
7/28/2020 16:00:00,67.61
7/29/2020 16:00:00,76.09
7/30/2020 16:00:00,78.2
7/31/2020 16:00:00,77.43
8/3/2020 16:00:00,77.67
8/4/2020 16:00:00,85.04
8/5/2020 16:00:00,85.31
8/6/2020 16:00:00,86.71
8/7/2020 16:00:00,84.85
8/10/2020 16:00:00,82.24
8/11/2020 16:00:00,76.88
8/12/2020 16:00:00,82.61
8/13/2020 16:00:00,81.84
8/14/2020 16:00:00,81.3
8/17/2020 16:00:00,82.42
8/18/2020 16:00:00,81.66
8/19/2020 16:00:00,81.09
8/20/2020 16:00:00,82.77
8/21/2020 16:00:00,83.81
8/24/2020 16:00:00,83.08
8/25/2020 16:00:00,86.35
8/26/2020 16:00:00,86.02
8/27/2020 16:00:00,83.8
8/28/2020 16:00:00,85.55
8/31/2020 16:00:00,90.82
9/1/2020 16:00:00,92.18
9/2/2020 16:00:00,90.22
9/3/2020 16:00:00,82.54
9/4/2020 16:00:00,82.01
9/8/2020 16:00:00,78.69
9/9/2020 16:00:00,81.91
9/10/2020 16:00:00,78.98
9/11/2020 16:00:00,76.34
9/14/2020 16:00:00,77.9
9/15/2020 16:00:00,78.93
9/16/2020 16:00:00,76.66
9/17/2020 16:00:00,76.55
9/18/2020 16:00:00,74.93
9/21/2020 16:00:00,77.94
9/22/2020 16:00:00,77.7
9/23/2020 16:00:00,74.73
9/24/2020 16:00:00,75.82
9/25/2020 16:00:00,78.06
9/28/2020 16:00:00,79.48
9/29/2020 16:00:00,81.77
9/30/2020 16:00:00,81.99
10/1/2020 16:00:00,84.86
10/2/2020 16:00:00,81.8
10/5/2020 16:00:00,86.15
10/6/2020 16:00:00,84.48
10/7/2020 16:00:00,86.69
10/8/2020 16:00:00,86.51
10/9/2020 16:00:00,83.1
10/12/2020 16:00:00,84.29
10/13/2020 16:00:00,85.28
10/14/2020 16:00:00,84.21
10/15/2020 16:00:00,83.13
10/16/2020 16:00:00,83.17
10/19/2020 16:00:00,82
10/20/2020 16:00:00,81.56
10/21/2020 16:00:00,79.2
10/22/2020 16:00:00,79.42
10/23/2020 16:00:00,81.96
10/26/2020 16:00:00,82.23
10/27/2020 16:00:00,78.88
10/28/2020 16:00:00,76.4
10/29/2020 16:00:00,78.02
10/30/2020 16:00:00,75.29
11/2/2020 16:00:00,74.7
11/3/2020 16:00:00,76.58
11/4/2020 16:00:00,81.35
11/5/2020 16:00:00,83
11/6/2020 16:00:00,85.88
11/9/2020 16:00:00,83.12
11/10/2020 16:00:00,77.99
11/11/2020 16:00:00,81.28
11/12/2020 16:00:00,81.84
11/13/2020 16:00:00,81.43
11/16/2020 16:00:00,83.73
11/17/2020 16:00:00,83.36
11/18/2020 16:00:00,82.54
11/19/2020 16:00:00,85.54
11/20/2020 16:00:00,84.64
11/23/2020 16:00:00,85.31
11/24/2020 16:00:00,85.07
11/25/2020 16:00:00,86.71
11/27/2020 13:00:00,87.19
11/30/2020 16:00:00,92.66
12/1/2020 16:00:00,92.63
12/2/2020 16:00:00,93.74
12/3/2020 16:00:00,92.31
12/4/2020 16:00:00,94.04
12/7/2020 16:00:00,94.07
12/8/2020 16:00:00,92.92
12/9/2020 16:00:00,89.83
12/10/2020 16:00:00,91.66
12/11/2020 16:00:00,91.65
12/14/2020 16:00:00,94.78
12/15/2020 16:00:00,97.12
12/16/2020 16:00:00,96.85
12/17/2020 16:00:00,96.84
12/18/2020 16:00:00,95.92
12/21/2020 16:00:00,93.23
12/22/2020 16:00:00,93.16
12/23/2020 16:00:00,91.55
12/24/2020 13:00:00,91.81
12/28/2020 16:00:00,91.6
12/29/2020 16:00:00,90.62
12/30/2020 16:00:00,92.29
12/31/2020 16:00:00,91.71
1/4/2021 16:00:00,92.3
1/5/2021 16:00:00,92.77
1/6/2021 16:00:00,90.33
1/7/2021 16:00:00,95.16
1/8/2021 16:00:00,94.58
1/11/2021 16:00:00,97.25
1/12/2021 16:00:00,95.36
1/13/2021 16:00:00,91.78
1/14/2021 16:00:00,90.79
1/15/2021 16:00:00,88.21
1/19/2021 16:00:00,89.45
1/20/2021 16:00:00,88.75
1/21/2021 16:00:00,91.53
1/22/2021 16:00:00,92.79
1/25/2021 16:00:00,94.13
1/26/2021 16:00:00,94.71
1/27/2021 16:00:00,88.84
1/28/2021 16:00:00,87.52
1/29/2021 16:00:00,85.64
2/1/2021 16:00:00,87.66
2/2/2021 16:00:00,88.86
2/3/2021 16:00:00,87.89
2/4/2021 16:00:00,87.84
2/5/2021 16:00:00,87.9
2/8/2021 16:00:00,91.47
2/9/2021 16:00:00,90.91
2/10/2021 16:00:00,92.35
2/11/2021 16:00:00,92.66
2/12/2021 16:00:00,93.77
2/16/2021 16:00:00,91.46
2/17/2021 16:00:00,89.94
2/18/2021 16:00:00,88.64
2/19/2021 16:00:00,89.58
2/22/2021 16:00:00,85.37
2/23/2021 16:00:00,84.74
2/24/2021 16:00:00,86.94
2/25/2021 16:00:00,82.42
2/26/2021 16:00:00,84.51
3/1/2021 16:00:00,86.39
3/2/2021 16:00:00,84.13
3/3/2021 16:00:00,80.86
3/4/2021 16:00:00,77.75
3/5/2021 16:00:00,78.52
3/8/2021 16:00:00,73.96
3/9/2021 16:00:00,78.53
3/10/2021 16:00:00,77.52
3/11/2021 16:00:00,81.23
3/12/2021 16:00:00,81.05
3/15/2021 16:00:00,82.5
3/16/2021 16:00:00,82.75
3/17/2021 16:00:00,82.63
3/18/2021 16:00:00,78.12
3/19/2021 16:00:00,79.06
3/22/2021 16:00:00,80.3
3/23/2021 16:00:00,78.38
3/24/2021 16:00:00,76.48
3/25/2021 16:00:00,76.22
3/26/2021 16:00:00,77.41
3/29/2021 16:00:00,77.14
3/30/2021 16:00:00,76
3/31/2021 16:00:00,78.5
4/1/2021 16:00:00,81.09
4/5/2021 16:00:00,81.43
4/6/2021 16:00:00,81.44
4/7/2021 16:00:00,82.2
4/8/2021 16:00:00,83.35
4/9/2021 16:00:00,82.76
4/12/2021 16:00:00,78.58
4/13/2021 16:00:00,80.19
4/14/2021 16:00:00,78.55
4/15/2021 16:00:00,83.01
4/16/2021 16:00:00,82.15
4/19/2021 16:00:00,81.11
4/20/2021 16:00:00,79.27
4/21/2021 16:00:00,81.61
4/22/2021 16:00:00,79.06
4/23/2021 16:00:00,82.76
4/26/2021 16:00:00,85.41
4/27/2021 16:00:00,85.21
4/28/2021 16:00:00,84.02
4/29/2021 16:00:00,83.91
4/30/2021 16:00:00,81.62
5/3/2021 16:00:00,78.55
5/4/2021 16:00:00,78.61
5/5/2021 16:00:00,77.83
5/6/2021 16:00:00,77.89
5/7/2021 16:00:00,78.81
5/10/2021 16:00:00,75.99
5/11/2021 16:00:00,76.83
5/12/2021 16:00:00,74.64
5/13/2021 16:00:00,73.09
5/14/2021 16:00:00,74.59
5/17/2021 16:00:00,74.65
5/18/2021 16:00:00,74.44
5/19/2021 16:00:00,76.23
5/20/2021 16:00:00,78.06
5/21/2021 16:00:00,77.17
5/24/2021 16:00:00,77.44
5/25/2021 16:00:00,77.86
5/26/2021 16:00:00,78.34
5/27/2021 16:00:00,78.42
5/28/2021 16:00:00,80.08
6/1/2021 16:00:00,80.81
6/2/2021 16:00:00,81.97
6/3/2021 16:00:00,80.28
6/4/2021 16:00:00,81.58
6/7/2021 16:00:00,81.35
6/8/2021 16:00:00,80.89
6/9/2021 16:00:00,79.96
6/10/2021 16:00:00,81.56
6/11/2021 16:00:00,81.31
6/14/2021 16:00:00,81.55
6/15/2021 16:00:00,80.47
6/16/2021 16:00:00,80.11
6/17/2021 16:00:00,84.56
6/18/2021 16:00:00,84.65
6/21/2021 16:00:00,82.59
6/22/2021 16:00:00,83.58
6/23/2021 16:00:00,83.82
6/24/2021 16:00:00,86.1
6/25/2021 16:00:00,85.62
6/28/2021 16:00:00,87.08
6/29/2021 16:00:00,89.52
6/30/2021 16:00:00,93.93
7/1/2021 16:00:00,93.31
7/2/2021 16:00:00,94.7
7/6/2021 16:00:00,94.47
7/7/2021 16:00:00,90.54
7/8/2021 16:00:00,89.74
7/9/2021 16:00:00,90.9
7/12/2021 16:00:00,90.81
7/13/2021 16:00:00,90.26
7/14/2021 16:00:00,89.05
7/15/2021 16:00:00,86.93
7/16/2021 16:00:00,85.89
7/19/2021 16:00:00,86.58
7/20/2021 16:00:00,87.11
7/21/2021 16:00:00,89.41
7/22/2021 16:00:00,91.21
7/23/2021 16:00:00,92.15
7/26/2021 16:00:00,91.82
7/27/2021 16:00:00,91.03
7/28/2021 16:00:00,97.93
7/29/2021 16:00:00,102.95
7/30/2021 16:00:00,106.19
8/2/2021 16:00:00,108.63
8/3/2021 16:00:00,112.56
8/4/2021 16:00:00,118.77
8/5/2021 16:00:00,112.35
8/6/2021 16:00:00,110.11
8/9/2021 16:00:00,107.58
8/10/2021 16:00:00,106.48
8/11/2021 16:00:00,107.68
8/12/2021 16:00:00,106.5
8/13/2021 16:00:00,110.55
8/16/2021 16:00:00,107.48
8/17/2021 16:00:00,107.56
8/18/2021 16:00:00,103.44
8/19/2021 16:00:00,103.7
8/20/2021 16:00:00,104.65
8/23/2021 16:00:00,108.77
8/24/2021 16:00:00,107.65
8/25/2021 16:00:00,108.3
8/26/2021 16:00:00,107.27
8/27/2021 16:00:00,111.4
8/30/2021 16:00:00,111.32
8/31/2021 16:00:00,110.72
9/1/2021 16:00:00,109.99
9/2/2021 16:00:00,109.2
9/3/2021 16:00:00,109.92
9/7/2021 16:00:00,109.15
9/8/2021 16:00:00,106.17
9/9/2021 16:00:00,106.15
9/10/2021 16:00:00,105.2
9/13/2021 16:00:00,104.8
9/14/2021 16:00:00,105.73
9/15/2021 16:00:00,105.6
9/16/2021 16:00:00,106.22
9/17/2021 16:00:00,103.88
9/20/2021 16:00:00,101.55
9/21/2021 16:00:00,102.82
9/22/2021 16:00:00,104.38
9/23/2021 16:00:00,106.15
9/24/2021 16:00:00,105.8
9/27/2021 16:00:00,108.16
9/28/2021 16:00:00,101.52
9/29/2021 16:00:00,100.35
9/30/2021 16:00:00,102.9
10/1/2021 16:00:00,102.45
10/4/2021 16:00:00,100.34
10/5/2021 16:00:00,101.81
10/6/2021 16:00:00,103.64
10/7/2021 16:00:00,106.45
10/8/2021 16:00:00,105.06
10/11/2021 16:00:00,104.68
10/12/2021 16:00:00,105.04
10/13/2021 16:00:00,109.16
10/14/2021 16:00:00,111.99
10/15/2021 16:00:00,112.12
10/18/2021 16:00:00,116.43
10/19/2021 16:00:00,116.33
10/20/2021 16:00:00,116.39
10/21/2021 16:00:00,119.33
10/22/2021 16:00:00,119.82
10/25/2021 16:00:00,122.36
10/26/2021 16:00:00,122.93
10/27/2021 16:00:00,122.28
10/28/2021 16:00:00,121.16
10/29/2021 16:00:00,120.23
11/1/2021 16:00:00,125.23
11/2/2021 16:00:00,127.63
11/3/2021 16:00:00,130.53
11/4/2021 16:00:00,137.5
11/5/2021 16:00:00,136.34
11/8/2021 16:00:00,150.16
11/9/2021 16:00:00,148.92
11/10/2021 16:00:00,139.87
11/11/2021 16:00:00,146.01
11/12/2021 16:00:00,147.89
11/15/2021 16:00:00,146.49
11/16/2021 16:00:00,152.45
11/17/2021 16:00:00,151.34
11/18/2021 16:00:00,155.02
11/19/2021 16:00:00,155.41
11/22/2021 16:00:00,152.52
11/23/2021 16:00:00,149.92
11/24/2021 16:00:00,157.8
11/26/2021 13:00:00,154.81
11/29/2021 16:00:00,161.91
11/30/2021 16:00:00,158.37
12/1/2021 16:00:00,149.11
12/2/2021 16:00:00,150.68
12/3/2021 16:00:00,144.01
12/6/2021 16:00:00,139.06
12/7/2021 16:00:00,144.85
12/8/2021 16:00:00,145.24
12/9/2021 16:00:00,138.1
12/10/2021 16:00:00,138.55
12/13/2021 16:00:00,133.8
12/14/2021 16:00:00,135.6
12/15/2021 16:00:00,146.5
12/16/2021 16:00:00,138.64
12/17/2021 16:00:00,137.75
12/20/2021 16:00:00,135.8
12/21/2021 16:00:00,144.25
12/22/2021 16:00:00,143.88
12/23/2021 16:00:00,146.14
12/27/2021 16:00:00,154.36
12/28/2021 16:00:00,153.15
12/29/2021 16:00:00,148.26
12/30/2021 16:00:00,145.15
12/31/2021 16:00:00,143.9
1/3/2022 16:00:00,150.24
1/4/2022 16:00:00,144.42
1/5/2022 16:00:00,136.15
1/6/2022 16:00:00,136.23
1/7/2022 16:00:00,132
1/10/2022 16:00:00,132
1/11/2022 16:00:00,137.31
1/12/2022 16:00:00,137.47
1/13/2022 16:00:00,132.74
1/14/2022 16:00:00,136.88
1/18/2022 16:00:00,131.93
1/19/2022 16:00:00,128.27
1/20/2022 16:00:00,121.89
1/21/2022 16:00:00,118.81
1/24/2022 16:00:00,116.53
1/25/2022 16:00:00,111.13
1/26/2022 16:00:00,110.71
1/27/2022 16:00:00,102.6
1/28/2022 16:00:00,105.24
1/31/2022 16:00:00,114.25
2/1/2022 16:00:00,116.78
2/2/2022 16:00:00,122.76
2/3/2022 16:00:00,120.08
2/4/2022 16:00:00,123.6
2/7/2022 16:00:00,123.67
2/8/2022 16:00:00,128.23
2/9/2022 16:00:00,132.85
2/10/2022 16:00:00,125.77
2/11/2022 16:00:00,113.18
2/14/2022 16:00:00,114.27
2/15/2022 16:00:00,121.47
2/16/2022 16:00:00,117.69
2/17/2022 16:00:00,112.37
2/18/2022 16:00:00,113.83
2/22/2022 16:00:00,115.65
2/23/2022 16:00:00,109.76
2/24/2022 16:00:00,116.61
2/25/2022 16:00:00,121.06
2/28/2022 16:00:00,123.34
3/1/2022 16:00:00,113.83
3/2/2022 16:00:00,118.28
3/3/2022 16:00:00,111.98
3/4/2022 16:00:00,108.41
3/7/2022 16:00:00,102.95
3/8/2022 16:00:00,105.53
3/9/2022 16:00:00,111.05
3/10/2022 16:00:00,106.46
3/11/2022 16:00:00,104.29
3/14/2022 16:00:00,102.25
3/15/2022 16:00:00,109.33
3/16/2022 16:00:00,115.37
3/17/2022 16:00:00,111.69
3/18/2022 16:00:00,113.46
3/21/2022 16:00:00,115.92
3/22/2022 16:00:00,114.78
3/23/2022 16:00:00,113.92
3/24/2022 16:00:00,120.53
3/25/2022 16:00:00,119.67
3/28/2022 16:00:00,120.24
3/29/2022 16:00:00,123.23
3/30/2022 16:00:00,119.22
3/31/2022 16:00:00,109.34
4/1/2022 16:00:00,108.19
4/4/2022 16:00:00,110.53
4/5/2022 16:00:00,106.82
4/6/2022 16:00:00,103.67
4/7/2022 16:00:00,103.72
4/8/2022 16:00:00,101
4/11/2022 16:00:00,97.37
4/12/2022 16:00:00,95.1
4/13/2022 16:00:00,97.74
4/14/2022 16:00:00,93.06
4/18/2022 16:00:00,93.89
4/19/2022 16:00:00,96.93
4/20/2022 16:00:00,94.02
4/21/2022 16:00:00,89.85
4/22/2022 16:00:00,88.14
4/25/2022 16:00:00,90.69
4/26/2022 16:00:00,85.16
4/27/2022 16:00:00,84.91
4/28/2022 16:00:00,89.64
4/29/2022 16:00:00,85.52
5/2/2022 16:00:00,89.84
5/3/2022 16:00:00,91.13
5/4/2022 16:00:00,99.42
5/5/2022 16:00:00,93.87
5/6/2022 16:00:00,95.34
5/9/2022 16:00:00,86.36
5/10/2022 16:00:00,88.73
5/11/2022 16:00:00,87.92
5/12/2022 16:00:00,87.06
5/13/2022 16:00:00,95.12
5/16/2022 16:00:00,94.24
5/17/2022 16:00:00,102.47
5/18/2022 16:00:00,96.28
5/19/2022 16:00:00,96.67
5/20/2022 16:00:00,93.5
5/23/2022 16:00:00,95.07
5/24/2022 16:00:00,91.16
5/25/2022 16:00:00,92.65
5/26/2022 16:00:00,98.75
5/27/2022 16:00:00,102.26
5/31/2022 16:00:00,101.86
6/1/2022 16:00:00,101.22
6/2/2022 16:00:00,108.59
6/3/2022 16:00:00,106.3
6/6/2022 16:00:00,105.65
6/7/2022 16:00:00,105.28
6/8/2022 16:00:00,101.9
6/9/2022 16:00:00,98.8
6/10/2022 16:00:00,94.82
6/13/2022 16:00:00,86.99
6/14/2022 16:00:00,86.99
6/15/2022 16:00:00,89.3
6/16/2022 16:00:00,82.05
6/17/2022 16:00:00,81.57
6/21/2022 16:00:00,83.79
6/22/2022 16:00:00,83.75
6/23/2022 16:00:00,82.43
6/24/2022 16:00:00,87.08
6/27/2022 16:00:00,86.16
6/28/2022 16:00:00,80.78
6/29/2022 16:00:00,77.99
6/30/2022 16:00:00,76.47
7/1/2022 16:00:00,73.67
7/5/2022 16:00:00,75.2
7/6/2022 16:00:00,75.35
7/7/2022 16:00:00,79.3
7/8/2022 16:00:00,79.35
7/11/2022 16:00:00,76.95
7/12/2022 16:00:00,76.36
7/13/2022 16:00:00,77.52
7/14/2022 16:00:00,78.6
7/15/2022 16:00:00,81.11
7/18/2022 16:00:00,81.43
7/19/2022 16:00:00,85.88
7/20/2022 16:00:00,89.43
7/21/2022 16:00:00,91.09
7/22/2022 16:00:00,88.1
7/25/2022 16:00:00,87.54
7/26/2022 16:00:00,85.25
7/27/2022 16:00:00,89.82
7/28/2022 16:00:00,91.67
7/29/2022 16:00:00,94.47
8/1/2022 16:00:00,96.78
8/2/2022 16:00:00,99.29
8/3/2022 16:00:00,98.09
8/4/2022 16:00:00,103.91
8/5/2022 16:00:00,102.31
8/8/2022 16:00:00,100.07
8/9/2022 16:00:00,95.54
8/10/2022 16:00:00,99.05
8/11/2022 16:00:00,98.12
8/12/2022 16:00:00,100.83
8/15/2022 16:00:00,101.01
8/16/2022 16:00:00,100.2
8/17/2022 16:00:00,98.27
8/18/2022 16:00:00,100.44
8/19/2022 16:00:00,95.95
8/22/2022 16:00:00,92.84
8/23/2022 16:00:00,92.49
8/24/2022 16:00:00,92.73
8/25/2022 16:00:00,97.18
8/26/2022 16:00:00,91.18
8/29/2022 16:00:00,88.49
8/30/2022 16:00:00,86.94
8/31/2022 16:00:00,84.87
9/1/2022 16:00:00,82.33
9/2/2022 16:00:00,80.24
9/6/2022 16:00:00,78.72
9/7/2022 16:00:00,79.61
9/8/2022 16:00:00,82.78
9/9/2022 16:00:00,85.45
9/12/2022 16:00:00,84.64
9/13/2022 16:00:00,77.03
9/14/2022 16:00:00,77.45
9/15/2022 16:00:00,76.66
9/16/2022 16:00:00,76.51
9/19/2022 16:00:00,76.77
9/20/2022 16:00:00,75.25
9/21/2022 16:00:00,74.48
9/22/2022 16:00:00,69.5
9/23/2022 16:00:00,67.96
9/26/2022 16:00:00,66.3
9/27/2022 16:00:00,67.17
9/28/2022 16:00:00,68.36
9/29/2022 16:00:00,64.14
9/30/2022 16:00:00,63.36
10/3/2022 16:00:00,66.11
10/4/2022 16:00:00,67.9
10/5/2022 16:00:00,67.94
10/6/2022 16:00:00,67.85
10/7/2022 16:00:00,58.44
10/10/2022 16:00:00,57.81
10/11/2022 16:00:00,57.63
10/12/2022 16:00:00,57.85
10/13/2022 16:00:00,58.94
10/14/2022 16:00:00,55.94
10/17/2022 16:00:00,57.96
10/18/2022 16:00:00,57.92
10/19/2022 16:00:00,57.23
10/20/2022 16:00:00,57.77
10/21/2022 16:00:00,58.82
10/24/2022 16:00:00,58.7
10/25/2022 16:00:00,61.47
10/26/2022 16:00:00,59.73
10/27/2022 16:00:00,58.6
10/28/2022 16:00:00,62.01
10/31/2022 16:00:00,60.06
11/1/2022 16:00:00,59.66
11/2/2022 16:00:00,58.63
11/3/2022 16:00:00,60.11
11/4/2022 16:00:00,62.19
11/7/2022 16:00:00,63.08
11/8/2022 16:00:00,63.85
11/9/2022 16:00:00,59.92
11/10/2022 16:00:00,68.47
11/11/2022 16:00:00,72.37
11/14/2022 16:00:00,73.53
11/15/2022 16:00:00,76.37
11/16/2022 16:00:00,72.7
11/17/2022 16:00:00,73.9
11/18/2022 16:00:00,73.57
11/21/2022 16:00:00,72.46
11/22/2022 16:00:00,75.25
11/23/2022 16:00:00,76.4
11/25/2022 13:05:00,75.14
11/28/2022 16:00:00,73.19
11/29/2022 16:00:00,73.39
11/30/2022 16:00:00,77.63
12/1/2022 16:00:00,77.48
12/2/2022 16:00:00,74.98
12/5/2022 16:00:00,73.62
12/6/2022 16:00:00,70.27
12/7/2022 16:00:00,70.14
12/8/2022 16:00:00,70.47
12/9/2022 16:00:00,68.59
12/12/2022 16:00:00,70.67
12/13/2022 16:00:00,71.65
12/14/2022 16:00:00,68.93
12/15/2022 16:00:00,66.53
12/16/2022 16:00:00,65.41
12/19/2022 16:00:00,64.59
12/20/2022 16:00:00,65.05
12/21/2022 16:00:00,67.68
12/22/2022 16:00:00,63.86
12/23/2022 16:00:00,64.52
12/27/2022 16:00:00,63.27
12/28/2022 16:00:00,62.57
12/29/2022 16:00:00,64.82
12/30/2022 16:00:00,64.77
